student_id,name,department,semester,cgpa,tenth_percentage,twelfth_percentage,backlogs,python_score,java_score,sql_score,dsa_score,cloud_score,web_score,ml_score,cybersecurity_score,certifications,project_count,project_complexity,internships,opensource_projects,quantitative_aptitude,logical_aptitude,coding_score,communication_score,presentation_score,interview_score,hackathons,leadership,target_role,placed,data_source,profile_completeness,evidence_confidence
ST00105,Student ST00105,ECE,8,8.27,80.5,78.3,0,7.6,8.3,6.0,6.1,2.3,5.2,5.7,3.1,1,2,2,0,0,5.5,7.1,6.7,6.9,5.1,6.9,0,0,Data Analyst,1,SYNTHETIC,90.9,86.3
ST00106,Student ST00106,CSE,8,7.87,85.0,74.7,0,8.0,6.4,8.5,5.3,3.7,5.2,3.6,2.4,2,3,2,0,0,5.2,6.3,6.4,4.8,4.5,6.5,1,0,Full-Stack Developer,1,SYNTHETIC,97.4,88.7
ST00107,Student ST00107,ISE,8,9.31,94.4,89.5,0,7.8,7.7,7.6,5.8,3.7,6.1,4.9,3.2,1,2,2,0,0,7.6,7.1,5.3,5.0,4.5,7.6,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,89.7,68.9
ST00108,Student ST00108,ECE,7,5.53,63.2,61.1,0,2.7,2.2,3.7,5.6,1.0,1.0,1.9,3.1,2,2,1,0,0,5.7,5.9,4.1,6.2,3.8,4.4,0,0,Data Analyst,1,SYNTHETIC,90.8,94.0
ST00109,Student ST00109,ISE,7,9.12,91.5,88.3,0,6.1,4.4,6.2,6.4,3.8,4.2,1.0,5.0,3,1,2,0,0,8.4,8.5,6.2,5.2,4.8,5.6,1,0,Cybersecurity Specialist,1,SYNTHETIC,85.1,65.9
ST00110,Student ST00110,CSE,7,7.55,80.3,76.0,0,4.5,3.5,5.9,5.9,4.8,2.8,5.4,2.6,2,2,1,1,0,6.2,6.7,5.3,7.9,5.8,6.4,1,1,AI/ML Engineer,1,SYNTHETIC,75.9,69.5
ST00111,Student ST00111,CSE,8,7.31,75.8,70.4,0,7.4,6.7,6.2,6.8,3.3,6.4,6.4,5.1,1,3,2,0,0,5.0,6.0,6.9,4.5,4.8,6.3,0,0,AI/ML Engineer,1,SYNTHETIC,84.4,63.5
ST00112,Student ST00112,ISE,7,6.27,66.6,63.9,0,3.3,3.6,4.3,3.2,2.2,3.4,2.1,2.1,1,1,1,0,0,5.9,6.3,3.9,4.8,5.1,3.6,0,0,QA Specialist,1,SYNTHETIC,88.2,61.8
ST00113,Student ST00113,CSE,8,8.61,84.1,82.2,0,7.3,5.6,4.4,5.6,5.6,4.7,4.2,2.8,1,2,2,2,0,6.4,6.2,5.5,3.7,3.4,5.5,0,0,Data Analyst,1,SYNTHETIC,84.4,84.4
ST00114,Student ST00114,Mechanical,7,7.93,74.8,81.1,0,4.9,5.9,4.9,3.2,4.7,3.1,4.1,4.4,2,3,1,0,1,7.2,7.7,4.6,6.5,6.0,3.6,1,0,Cloud/DevOps Engineer,0,SYNTHETIC,85.3,71.6
ST00115,Student ST00115,CSE,7,8.54,85.5,87.8,0,8.2,6.6,7.4,5.3,5.3,5.0,3.4,5.0,2,3,2,1,1,8.4,7.6,6.7,4.8,4.0,7.0,0,0,AI/ML Engineer,1,SYNTHETIC,97.3,71.6
ST00116,Student ST00116,ISE,7,7.08,72.1,71.3,0,4.8,4.1,6.6,1.5,2.5,3.0,3.2,2.7,0,4,1,0,0,6.9,6.0,2.1,5.8,4.7,5.0,0,0,Data Analyst,0,SYNTHETIC,91.7,91.5
ST00117,Student ST00117,ISE,8,8.04,84.6,81.4,0,4.7,4.6,7.4,7.7,3.7,5.0,2.3,5.0,2,1,2,2,0,8.3,6.0,6.2,6.6,5.2,5.7,0,0,Data Analyst,1,SYNTHETIC,88.0,89.8
ST00118,Student ST00118,CSE,8,7.48,77.8,71.9,0,2.7,6.2,3.6,7.3,3.2,4.3,2.3,2.5,0,6,1,0,0,7.7,7.5,4.9,5.6,4.7,5.5,1,0,Data Analyst,0,SYNTHETIC,91.8,86.4
ST00119,Student ST00119,ISE,7,7.4,79.2,77.7,0,5.8,3.9,7.8,6.7,4.0,5.2,7.9,2.7,1,1,2,0,0,4.6,6.6,7.1,6.9,6.6,6.0,1,0,Cybersecurity Specialist,0,SYNTHETIC,82.4,81.5
ST00120,Student ST00120,ECE,8,8.99,90.7,93.3,0,3.6,4.8,6.0,7.6,4.6,4.2,1.7,4.7,1,4,2,0,0,6.9,7.5,5.9,5.5,4.2,5.6,2,0,Cybersecurity Specialist,1,SYNTHETIC,83.5,74.0
ST00121,Student ST00121,Mechanical,8,5.61,55.0,57.1,0,4.9,5.5,6.2,5.6,3.7,3.2,5.6,5.8,1,1,1,0,1,5.6,4.8,6.0,6.6,4.6,6.5,1,0,Cloud/DevOps Engineer,0,SYNTHETIC,76.9,79.8
ST00122,Student ST00122,ECE,7,7.2,76.4,69.9,0,4.4,3.0,4.0,4.8,4.9,4.5,2.8,1.3,3,4,1,1,0,9.1,6.8,4.8,6.9,7.8,5.5,1,0,Full-Stack Developer,1,SYNTHETIC,98.6,63.0
ST00123,Student ST00123,CSE,8,6.81,73.3,69.1,0,3.3,3.5,5.1,4.1,1.0,2.7,1.4,1.9,3,6,1,1,0,6.7,4.8,2.9,6.6,6.5,4.4,1,0,Cloud/DevOps Engineer,1,SYNTHETIC,80.4,83.3
ST00124,Student ST00124,ISE,8,7.29,70.7,72.2,0,4.1,4.4,5.3,1.2,1.0,3.7,2.6,2.9,1,1,1,0,0,6.5,7.3,2.5,4.3,3.9,3.4,2,0,AI/ML Engineer,0,SYNTHETIC,76.9,65.9
ST00125,Student ST00125,CSE,8,5.76,61.5,62.5,0,3.7,2.6,3.4,4.2,1.2,5.9,1.0,1.7,0,1,1,0,1,4.6,6.7,3.0,5.4,5.8,5.4,0,0,Full-Stack Developer,0,SYNTHETIC,86.4,92.3
ST00126,Student ST00126,Mechanical,7,7.22,71.9,77.9,1,4.6,4.4,4.1,2.5,3.6,3.9,3.5,1.7,1,5,1,0,0,7.7,4.0,3.7,2.7,2.0,4.5,0,0,Data Analyst,0,SYNTHETIC,78.8,93.2
ST00127,Student ST00127,ECE,8,8.77,81.9,75.4,0,7.1,3.3,4.5,6.0,7.6,3.2,1.5,3.7,1,3,2,1,1,6.7,9.5,6.2,5.3,6.8,4.9,0,0,Cybersecurity Specialist,1,SYNTHETIC,81.9,60.2
ST00128,Student ST00128,ECE,7,5.56,59.1,62.2,0,3.9,2.1,4.5,2.8,1.0,5.0,3.8,2.2,0,1,1,0,0,5.7,6.4,3.0,8.0,7.9,5.4,1,1,Cloud/DevOps Engineer,0,SYNTHETIC,81.5,67.0
ST00129,Student ST00129,ISE,8,6.58,63.7,76.5,0,8.0,3.9,6.0,3.8,3.0,3.7,5.4,2.6,0,4,2,0,1,8.1,6.7,5.8,6.5,6.8,5.8,0,0,QA Specialist,1,SYNTHETIC,80.5,91.4
ST00130,Student ST00130,ECE,8,6.58,65.0,76.1,0,5.5,3.4,3.9,6.0,1.3,3.5,2.9,2.7,1,5,2,0,1,6.0,4.5,5.3,3.7,4.9,5.6,0,0,Full-Stack Developer,0,SYNTHETIC,84.7,69.4
ST00131,Student ST00131,ISE,7,8.0,77.4,78.6,0,6.7,6.3,6.0,6.6,4.2,6.0,3.2,3.3,1,1,2,2,2,7.1,5.8,6.8,6.7,6.4,5.0,1,0,Cybersecurity Specialist,1,SYNTHETIC,77.9,70.9
ST00132,Student ST00132,ISE,7,7.77,79.3,82.5,0,5.3,5.0,4.5,4.8,4.5,5.0,1.0,3.6,1,1,1,1,1,6.9,6.2,4.1,6.5,6.3,7.1,1,0,Cybersecurity Specialist,1,SYNTHETIC,94.9,89.0
ST00133,Student ST00133,CSE,8,6.81,71.1,71.7,0,6.6,4.9,5.0,5.9,5.1,4.5,5.1,5.3,0,2,2,1,0,6.1,5.8,6.1,6.5,5.0,5.3,0,0,Cybersecurity Specialist,1,SYNTHETIC,85.6,90.8
ST00134,Student ST00134,CSE,7,10.0,98.0,95.3,0,8.1,8.9,5.1,4.3,4.0,6.7,5.2,5.6,1,3,2,2,1,5.9,7.2,6.2,7.2,7.0,6.4,1,1,Full-Stack Developer,1,SYNTHETIC,77.9,77.9
ST00135,Student ST00135,Mechanical,8,6.17,58.5,70.4,0,6.5,4.2,4.3,2.1,3.6,7.0,3.5,2.7,3,3,1,0,0,6.5,5.2,4.6,5.5,4.6,4.2,0,0,Data Analyst,1,SYNTHETIC,79.5,79.4
ST00136,Student ST00136,CSE,7,6.74,62.6,73.0,0,4.5,5.5,3.8,3.9,1.6,2.5,1.4,1.7,1,1,1,0,1,6.2,7.3,4.6,5.6,5.7,4.6,0,0,Data Analyst,0,SYNTHETIC,87.3,86.9
ST00137,Student ST00137,Mechanical,7,6.76,65.9,66.0,0,2.1,3.6,2.7,4.2,2.4,1.0,3.1,3.0,1,1,1,0,0,5.6,5.9,3.1,4.5,4.1,3.9,1,0,Full-Stack Developer,0,SYNTHETIC,93.6,72.0
ST00138,Student ST00138,CSE,7,6.22,66.9,69.8,0,3.2,3.1,3.3,6.5,3.7,2.7,2.3,4.4,0,1,1,0,0,7.6,6.6,6.0,5.6,5.3,4.0,1,0,Data Analyst,0,SYNTHETIC,77.6,90.9
ST00139,Student ST00139,ECE,7,8.7,81.5,83.8,0,4.3,6.5,5.3,5.6,3.5,4.1,3.8,3.1,0,2,1,1,1,7.1,8.0,4.1,6.4,5.2,4.4,1,0,Cybersecurity Specialist,1,SYNTHETIC,97.8,85.8
ST00140,Student ST00140,CSE,7,8.35,83.9,76.3,0,6.1,5.7,3.7,4.3,3.9,5.6,1.0,3.0,4,5,1,3,0,8.6,5.9,6.2,5.7,6.8,4.3,0,0,Full-Stack Developer,1,SYNTHETIC,93.0,79.1
ST00141,Student ST00141,CSE,7,6.75,65.6,68.8,0,5.9,6.6,7.4,5.9,6.8,5.5,3.3,1.0,0,1,2,0,1,7.1,6.5,5.1,6.4,6.8,7.3,3,0,QA Specialist,0,SYNTHETIC,83.2,82.7
ST00142,Student ST00142,Mechanical,8,7.05,68.8,73.3,0,5.2,2.6,5.6,7.1,4.9,5.7,3.3,1.4,0,3,2,0,0,6.9,4.3,6.6,7.4,7.6,6.6,2,0,QA Specialist,1,SYNTHETIC,81.2,61.8
ST00143,Student ST00143,ISE,7,6.79,71.2,70.9,0,5.7,4.7,3.0,1.6,2.6,3.0,2.4,1.9,2,4,1,0,0,6.7,5.5,4.6,5.1,3.5,3.8,1,0,Cybersecurity Specialist,1,SYNTHETIC,97.4,92.3
ST00144,Student ST00144,CSE,7,5.33,57.5,50.0,0,5.5,3.7,2.6,3.3,2.3,3.7,1.0,2.6,1,1,1,0,1,5.4,4.0,3.5,6.5,6.2,4.8,1,0,Data Analyst,0,SYNTHETIC,85.1,61.4
ST00145,Student ST00145,CSE,8,9.57,87.6,85.1,0,6.5,6.7,6.6,6.9,7.4,7.4,6.0,2.1,1,2,2,1,0,7.5,8.2,5.6,6.6,7.2,6.3,1,0,Data Analyst,1,SYNTHETIC,77.4,60.6
ST00146,Student ST00146,ECE,7,7.3,75.6,70.9,0,5.8,5.3,4.2,5.4,5.7,5.1,4.7,2.6,3,1,2,2,0,6.9,5.6,4.5,6.0,5.4,5.9,0,0,Data Analyst,1,SYNTHETIC,86.2,65.2
ST00147,Student ST00147,ISE,7,7.11,71.0,70.7,0,5.7,6.0,6.3,5.3,4.4,5.4,4.0,2.2,2,4,2,0,1,7.6,5.2,5.9,5.4,5.1,5.5,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,81.8,70.7
ST00148,Student ST00148,CSE,7,8.61,83.2,88.8,0,5.1,4.3,5.4,7.8,2.6,7.8,2.5,4.4,0,2,2,0,0,7.0,6.3,7.9,7.6,8.8,6.3,0,0,Cybersecurity Specialist,1,SYNTHETIC,87.1,60.3
ST00149,Student ST00149,ECE,8,8.47,89.1,83.0,0,5.6,5.9,6.9,5.5,4.8,7.0,4.1,3.6,1,3,2,1,0,4.4,8.2,5.4,6.6,6.6,7.0,0,0,AI/ML Engineer,1,SYNTHETIC,98.3,77.9
ST00150,Student ST00150,CSE,8,7.13,65.3,70.7,0,5.2,4.5,5.6,7.6,3.1,4.2,4.2,2.9,2,2,2,2,0,5.1,7.2,6.6,4.6,3.4,7.2,0,0,Full-Stack Developer,1,SYNTHETIC,93.8,60.4
ST00151,Student ST00151,ECE,8,7.8,79.3,83.1,0,1.0,2.7,5.0,1.2,1.0,3.8,2.4,1.0,0,3,1,0,0,6.3,5.4,1.0,6.3,5.6,3.0,0,0,Cybersecurity Specialist,0,SYNTHETIC,98.2,93.1
ST00152,Student ST00152,ISE,8,8.2,74.2,81.4,0,8.4,5.4,6.8,3.6,1.0,6.5,3.9,5.3,1,5,2,1,0,5.8,4.8,5.4,8.3,8.2,8.0,0,0,Data Analyst,1,SYNTHETIC,94.4,68.3
ST00153,Student ST00153,ISE,7,7.43,68.9,75.5,0,7.5,6.7,8.4,7.1,5.2,4.6,4.8,5.6,1,1,2,0,1,5.5,5.1,6.0,5.4,7.0,6.8,0,0,AI/ML Engineer,1,SYNTHETIC,92.7,61.8
ST00154,Student ST00154,ISE,8,7.27,71.7,68.2,0,1.8,3.9,3.7,2.8,2.8,4.2,5.7,1.0,1,3,1,0,0,7.9,6.9,2.7,5.6,4.1,3.4,0,0,AI/ML Engineer,0,SYNTHETIC,97.9,62.5
ST00155,Student ST00155,Mechanical,8,6.83,65.6,73.3,0,6.1,5.4,5.8,5.5,6.9,4.7,3.3,1.9,3,1,2,0,0,7.8,6.1,5.8,6.3,7.4,5.2,0,0,AI/ML Engineer,0,SYNTHETIC,76.5,84.6
ST00156,Student ST00156,ECE,7,7.38,74.3,79.4,0,3.4,5.5,3.8,5.5,5.3,3.2,3.6,1.0,2,3,1,0,0,6.5,7.3,4.9,9.4,7.1,6.3,0,0,Full-Stack Developer,1,SYNTHETIC,87.1,71.3
ST00157,Student ST00157,CSE,8,7.15,66.1,74.3,0,6.4,6.1,5.3,5.9,5.3,5.4,6.3,4.6,1,1,2,0,0,4.3,5.7,5.3,6.4,7.0,6.7,0,0,Full-Stack Developer,0,SYNTHETIC,77.5,65.1
ST00158,Student ST00158,Mechanical,8,7.48,79.8,71.4,0,5.4,5.2,4.6,5.3,2.7,4.0,2.2,1.0,4,3,2,1,0,7.6,7.3,5.7,7.7,6.5,6.6,3,1,Data Analyst,1,SYNTHETIC,76.0,72.7
ST00159,Student ST00159,Mechanical,8,7.94,83.0,76.4,0,4.2,2.1,6.0,6.3,4.2,2.2,2.9,1.0,1,3,2,0,0,6.7,6.1,4.2,3.1,3.4,3.9,1,0,QA Specialist,1,SYNTHETIC,85.1,89.4
ST00160,Student ST00160,ECE,8,7.06,74.0,66.5,0,4.9,6.5,6.0,2.2,3.8,4.0,1.3,3.3,0,1,1,0,1,6.3,5.6,2.9,7.6,8.2,3.8,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,75.6,85.7
ST00161,Student ST00161,CSE,8,8.59,92.4,87.8,0,6.2,5.2,8.2,7.4,5.1,6.5,4.9,5.9,3,1,2,2,0,7.1,6.8,7.0,5.6,5.9,5.7,0,0,Full-Stack Developer,1,SYNTHETIC,80.6,77.3
ST00162,Student ST00162,ECE,7,7.82,76.2,81.7,0,6.0,4.0,5.0,4.7,5.0,6.9,2.2,4.7,1,3,2,1,1,7.3,6.8,5.7,6.1,4.8,6.5,0,0,QA Specialist,0,SYNTHETIC,82.3,63.3
ST00163,Student ST00163,CSE,7,8.76,85.0,81.2,0,8.2,4.7,9.1,7.0,6.1,7.6,5.7,3.6,3,5,2,1,2,5.8,8.9,6.2,5.4,5.6,7.2,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,76.6,69.4
ST00164,Student ST00164,CSE,7,7.63,79.8,72.8,0,7.8,4.0,6.6,5.5,5.2,3.7,6.3,1.0,0,1,2,1,2,7.4,5.2,7.4,6.2,5.5,6.2,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,94.6,73.2
ST00165,Student ST00165,CSE,8,7.15,70.1,72.7,0,3.7,4.5,4.9,4.7,4.5,4.6,5.0,2.8,2,1,1,0,0,6.8,4.1,4.3,6.4,5.9,6.1,1,0,QA Specialist,0,SYNTHETIC,96.3,74.4
ST00166,Student ST00166,ECE,8,9.04,94.0,83.7,0,5.7,6.6,7.1,4.8,4.4,2.7,6.0,2.7,0,1,2,0,0,8.3,4.3,5.2,6.1,5.4,7.0,1,0,AI/ML Engineer,0,SYNTHETIC,94.5,80.6
ST00167,Student ST00167,Mechanical,7,6.73,66.3,73.6,0,5.8,4.3,4.5,7.7,1.5,4.3,1.0,4.8,2,5,2,0,0,4.3,5.8,6.7,7.1,6.8,7.4,1,1,Cybersecurity Specialist,1,SYNTHETIC,78.1,73.2
ST00168,Student ST00168,CSE,8,7.65,73.8,82.6,0,4.4,4.3,6.2,4.8,2.6,6.6,1.9,2.9,2,1,1,1,0,7.3,5.5,5.1,7.7,8.1,6.1,0,0,QA Specialist,1,SYNTHETIC,82.9,68.7
ST00169,Student ST00169,CSE,8,8.3,87.0,79.3,0,4.4,2.9,3.9,3.4,3.2,4.9,3.9,2.1,1,2,1,2,1,6.6,8.3,4.1,7.0,7.2,4.7,1,0,QA Specialist,1,SYNTHETIC,97.9,61.7
ST00170,Student ST00170,CSE,8,7.53,71.3,83.2,0,6.1,5.5,6.5,6.7,1.4,8.0,2.7,3.4,2,1,2,1,1,5.5,6.4,5.5,7.2,7.3,7.1,1,0,QA Specialist,1,SYNTHETIC,85.9,86.4
ST00171,Student ST00171,ECE,8,7.54,71.7,72.3,0,6.7,4.8,5.3,4.7,3.0,5.0,1.1,4.9,1,4,2,1,0,5.1,6.2,6.2,7.3,7.0,5.6,2,0,AI/ML Engineer,0,SYNTHETIC,97.8,78.7
ST00172,Student ST00172,CSE,8,8.48,82.8,70.4,0,6.7,5.0,5.1,6.8,3.5,1.9,1.0,3.6,2,1,2,1,0,4.7,6.5,6.7,6.0,7.7,7.9,0,0,Full-Stack Developer,1,SYNTHETIC,85.7,93.8
ST00173,Student ST00173,ECE,7,6.0,60.2,62.2,0,2.0,3.6,4.8,2.2,3.0,1.0,2.6,1.0,0,3,1,0,0,5.7,4.4,2.6,5.9,4.2,3.9,1,0,Cybersecurity Specialist,0,SYNTHETIC,98.7,69.3
ST00174,Student ST00174,ECE,7,7.02,72.3,71.8,0,5.1,5.3,5.3,4.0,4.6,7.4,3.6,2.1,3,1,1,2,0,8.7,5.9,4.5,7.1,6.2,5.6,0,1,Full-Stack Developer,0,SYNTHETIC,79.5,61.1
ST00175,Student ST00175,ECE,7,8.27,86.1,82.3,0,5.1,4.4,5.1,3.7,3.9,2.7,3.9,3.1,0,1,1,1,1,9.6,7.9,3.9,5.5,6.1,3.5,0,0,Data Analyst,0,SYNTHETIC,77.8,94.0
ST00176,Student ST00176,ECE,8,6.72,73.0,73.1,0,4.8,6.2,6.8,5.0,3.0,7.1,4.0,4.2,0,3,1,0,0,5.7,5.1,5.8,5.3,4.8,5.4,0,0,Data Analyst,0,SYNTHETIC,84.0,65.3
ST00177,Student ST00177,ISE,8,8.04,84.1,78.0,0,5.0,3.4,4.3,6.5,4.4,4.3,1.0,2.9,2,4,2,0,1,5.4,7.0,6.3,7.4,7.0,5.7,0,0,Full-Stack Developer,1,SYNTHETIC,83.1,60.6
ST00178,Student ST00178,ISE,7,8.5,75.5,89.8,0,6.3,7.4,7.0,8.5,6.2,4.1,5.3,3.6,0,3,2,0,1,7.1,8.1,8.2,7.6,7.5,6.3,1,0,QA Specialist,1,SYNTHETIC,98.2,75.8
ST00179,Student ST00179,Mechanical,7,7.08,68.1,71.6,0,4.8,6.1,5.7,4.5,5.1,3.6,2.2,1.0,1,2,1,0,1,8.4,6.5,4.0,4.9,4.9,5.0,1,0,Full-Stack Developer,0,SYNTHETIC,75.7,81.6
ST00180,Student ST00180,CSE,7,10.0,98.0,93.3,0,5.8,3.5,7.4,9.2,2.5,6.0,3.3,4.7,0,2,2,3,0,9.3,8.3,7.8,5.9,5.7,6.4,2,0,Cybersecurity Specialist,1,SYNTHETIC,86.0,93.1
ST00181,Student ST00181,ECE,7,6.93,71.6,64.4,0,7.4,2.9,3.6,4.0,5.0,4.1,1.0,4.4,2,1,2,1,2,5.6,6.2,5.2,3.9,4.8,6.6,1,0,Data Analyst,1,SYNTHETIC,88.6,63.1
ST00182,Student ST00182,ISE,8,8.91,85.6,87.0,0,4.0,2.1,5.5,5.9,3.0,4.5,2.5,3.7,1,1,1,0,1,6.6,5.7,5.6,5.9,5.8,6.6,1,0,Full-Stack Developer,1,SYNTHETIC,76.4,69.2
ST00183,Student ST00183,CSE,7,6.22,64.0,67.5,0,5.0,3.0,5.4,5.9,1.0,3.0,1.9,1.0,2,1,2,0,2,6.5,5.5,5.8,4.5,4.0,5.0,0,0,Cybersecurity Specialist,0,SYNTHETIC,81.4,84.0
ST00184,Student ST00184,CSE,7,6.63,68.7,72.5,0,5.1,5.9,5.3,3.5,3.8,3.1,6.6,2.3,0,3,1,0,1,5.2,4.3,3.9,4.9,4.2,5.0,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,86.4,60.3
ST00185,Student ST00185,ECE,8,7.55,76.6,77.7,0,6.4,6.3,4.3,5.9,4.8,6.1,2.7,2.4,1,1,2,1,1,6.6,7.6,6.7,4.6,4.4,6.3,1,0,Cloud/DevOps Engineer,1,SYNTHETIC,94.3,93.9
ST00186,Student ST00186,ECE,7,7.36,67.5,74.8,0,4.3,2.8,5.0,1.5,2.9,3.9,3.9,3.9,1,3,1,0,0,5.9,5.3,3.0,8.7,7.1,3.7,1,1,Full-Stack Developer,0,SYNTHETIC,76.9,90.8
ST00187,Student ST00187,CSE,8,7.62,75.0,75.7,0,6.9,2.9,5.4,5.8,2.6,7.1,2.6,3.1,0,3,2,2,0,6.7,6.3,6.9,9.6,7.5,8.6,1,1,Cybersecurity Specialist,1,SYNTHETIC,77.8,64.5
ST00188,Student ST00188,ISE,8,8.12,81.3,83.7,0,4.4,6.2,4.6,6.2,3.8,1.6,2.5,3.5,1,2,2,2,1,7.1,5.8,7.0,6.7,7.1,5.7,1,0,Cloud/DevOps Engineer,1,SYNTHETIC,85.8,86.5
ST00189,Student ST00189,CSE,8,7.37,80.5,73.3,0,6.6,5.9,4.6,4.7,3.2,2.9,2.3,1.4,0,2,2,0,1,5.5,7.5,5.0,6.8,6.2,5.4,1,0,QA Specialist,0,SYNTHETIC,76.5,64.6
ST00190,Student ST00190,ISE,8,7.76,81.8,79.1,0,6.7,4.4,5.0,3.5,4.4,2.2,3.4,1.0,0,4,1,1,0,5.8,7.4,5.9,6.8,5.2,5.1,0,0,Cloud/DevOps Engineer,0,SYNTHETIC,94.6,92.5
ST00191,Student ST00191,CSE,7,9.41,94.3,94.3,0,6.1,5.9,5.0,5.5,2.0,4.6,5.1,2.2,0,3,2,0,0,5.6,7.1,5.6,7.0,6.9,5.3,1,0,Cybersecurity Specialist,1,SYNTHETIC,80.7,92.8
ST00192,Student ST00192,Mechanical,7,8.48,85.0,84.4,0,5.3,6.0,6.7,3.4,3.4,4.8,4.1,5.1,1,1,1,0,0,6.4,7.6,3.4,6.8,5.0,4.9,1,0,Full-Stack Developer,0,SYNTHETIC,98.7,61.9
ST00193,Student ST00193,Mechanical,8,7.13,63.8,64.4,0,5.8,5.3,5.4,6.5,2.7,5.5,1.0,1.4,1,2,2,0,0,5.9,5.9,4.5,4.4,4.9,6.1,0,0,AI/ML Engineer,1,SYNTHETIC,83.0,71.1
ST00194,Student ST00194,CSE,7,6.3,65.3,67.4,0,8.1,1.9,5.9,4.1,2.6,3.5,1.7,5.3,1,3,2,0,0,4.4,3.6,5.2,6.4,6.3,6.4,0,0,Cybersecurity Specialist,0,SYNTHETIC,82.8,82.0
ST00195,Student ST00195,ISE,7,7.86,77.8,75.9,0,5.7,4.4,4.8,3.4,4.4,3.3,3.6,4.1,0,3,1,0,0,5.7,7.4,3.8,7.1,6.4,4.0,2,1,AI/ML Engineer,1,SYNTHETIC,83.6,65.2
ST00196,Student ST00196,ISE,8,5.0,57.6,54.3,2,1.1,1.0,1.4,1.0,1.3,1.4,2.0,1.0,2,2,1,0,0,6.1,5.0,1.0,8.7,8.5,3.0,1,0,QA Specialist,0,SYNTHETIC,84.7,82.7
ST00197,Student ST00197,Mechanical,8,8.38,88.8,80.2,0,4.4,5.2,5.8,6.5,5.5,3.9,1.0,3.1,3,2,2,0,1,6.6,8.5,5.5,6.2,5.5,6.6,0,0,AI/ML Engineer,1,SYNTHETIC,91.3,84.6
ST00198,Student ST00198,ECE,7,7.44,77.6,77.1,0,3.5,6.2,7.0,3.3,1.6,4.3,2.2,3.0,1,4,1,0,0,5.8,7.2,2.6,2.7,2.6,3.0,1,0,Full-Stack Developer,1,SYNTHETIC,91.0,91.9
ST00199,Student ST00199,ECE,8,8.6,79.0,86.5,0,5.0,4.4,5.8,5.5,5.6,4.8,2.9,2.8,2,1,2,0,1,7.4,8.2,4.9,6.2,5.9,5.7,0,0,AI/ML Engineer,1,SYNTHETIC,91.0,70.0
ST00200,Student ST00200,Mechanical,7,9.09,95.9,93.4,0,5.8,3.8,8.8,6.8,3.7,7.1,2.5,4.1,2,1,2,0,0,7.2,8.2,6.3,7.3,6.0,6.7,1,0,QA Specialist,1,SYNTHETIC,96.6,91.9
ST00201,Student ST00201,ECE,8,7.43,77.9,79.3,0,6.1,4.3,6.0,4.9,3.5,4.5,2.2,1.0,1,2,2,1,1,5.9,7.9,6.9,5.9,4.3,6.4,0,0,Full-Stack Developer,1,SYNTHETIC,77.2,92.3
ST00202,Student ST00202,ISE,8,6.65,70.0,73.0,0,1.5,4.0,4.0,2.7,4.4,2.1,1.6,2.8,0,3,1,0,0,7.1,6.1,1.9,2.6,2.6,2.1,0,0,Data Analyst,0,SYNTHETIC,97.7,69.9
ST00203,Student ST00203,Mechanical,8,9.39,90.0,90.8,0,6.3,5.9,7.6,7.0,4.4,4.2,3.8,3.0,2,3,2,2,1,5.1,6.9,7.9,7.0,8.3,5.8,1,0,Cloud/DevOps Engineer,1,SYNTHETIC,76.2,90.1
ST00204,Student ST00204,ECE,8,5.72,59.4,60.5,1,2.2,2.8,3.2,2.6,1.0,3.3,1.0,1.3,2,3,1,0,0,4.9,8.4,1.5,6.2,6.2,5.0,0,0,Data Analyst,1,SYNTHETIC,93.4,92.6
ST00205,Student ST00205,ECE,7,7.25,75.7,73.7,0,3.5,2.0,5.9,3.4,1.1,3.4,2.6,1.0,0,6,1,0,0,6.1,6.9,3.4,5.9,5.8,3.9,0,0,QA Specialist,1,SYNTHETIC,86.4,81.5
ST00206,Student ST00206,ECE,8,7.77,81.5,82.9,0,3.1,5.4,5.6,4.6,3.4,4.7,3.8,3.4,1,3,1,0,1,5.7,5.9,3.7,4.5,2.5,3.9,0,0,Cybersecurity Specialist,0,SYNTHETIC,98.1,82.5
ST00207,Student ST00207,Mechanical,7,7.34,72.9,72.7,0,6.0,5.1,7.5,8.3,2.2,5.6,8.2,3.6,0,3,2,0,0,6.3,5.1,8.4,4.3,4.1,5.2,0,0,Cloud/DevOps Engineer,1,SYNTHETIC,96.3,61.4
ST00208,Student ST00208,ECE,8,8.37,80.4,75.0,0,5.4,5.6,5.4,8.7,2.1,8.9,3.3,3.7,0,2,2,1,2,5.4,6.1,7.7,9.1,8.5,8.4,1,0,Cybersecurity Specialist,1,SYNTHETIC,87.3,69.4
ST00209,Student ST00209,CSE,7,5.77,55.0,62.5,0,3.8,3.8,8.1,3.7,3.5,2.8,3.0,1.8,2,3,1,0,0,5.9,6.2,3.2,6.6,5.5,5.1,0,0,Full-Stack Developer,0,SYNTHETIC,87.7,74.1
